,Unnamed: 0,CV System RMSE,CV X-Recovery L0 Err,CV X-Recovery L2 Err,Cardinality,Experiment,Infeasible System RMSE,Infeasible X-Recovery L0 Err,Infeasible X-Recovery L2 Err,L0 Thresh,M,Method,N,Noise STD,Normalize A,Type A,d_x0,num_bits,type_x0,w_fp,x0_max,x0_min
10248,48,0.057885819411977374,1.0,0.11163502238826464,10.0,4.0,0.04448783704692559,0.0,0.10921634552502156,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10249,49,0.05132176835252834,0.0,0.037780405407364916,10.0,4.0,0.04884548559906831,0.0,0.037780405407364916,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10250,50,0.059745662330199185,0.0,0.12931568104191762,10.0,5.0,0.041197082347137294,0.0,0.127024692868735,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10251,51,0.050580374559879016,0.0,0.04445436592676128,10.0,5.0,0.04755741827507134,0.0,0.04445436592676128,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10252,52,0.05890158812821384,0.0,0.09580586879403513,10.0,6.0,0.04437862064162537,0.0,0.09443286079902603,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10253,53,0.05451281903279191,0.0,0.051487444032419616,10.0,6.0,0.046768869287901284,0.0,0.051487444032419616,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10254,54,0.05601277599083116,0.0,0.12879460239882362,10.0,7.0,0.04191382530832315,0.0,0.12723802355141475,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10255,55,0.048908721555733455,0.0,0.05939174701338384,10.0,7.0,0.049064517199560606,0.0,0.05939174701338384,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10256,56,0.05883526531718364,0.0,0.10203037950299773,10.0,8.0,0.04370649124970245,0.0,0.10185479049555164,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10257,57,0.05059658213111823,0.0,0.05728296453848467,10.0,8.0,0.046318042635907886,0.0,0.05728296453848467,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10258,58,0.04791142547662533,0.0,0.10289099782814988,10.0,9.0,0.0452336229740968,0.0,0.10090414811209827,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10259,59,0.04633533527377758,1.0,0.06122318796864476,10.0,9.0,0.04972683905495958,0.0,0.04495066718356562,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10260,60,0.05596589712789103,0.0,0.1100721128913588,10.0,10.0,0.041276127145713284,0.0,0.10504467193394193,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10261,61,0.05287436336707246,0.0,0.049787884949453284,10.0,10.0,0.04706367455379408,0.0,0.049787884949453284,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10262,62,0.06215868468106873,0.0,0.1252764267326772,10.0,11.0,0.0433551375075198,0.0,0.1252764267326772,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10263,63,0.051550983088015236,0.0,0.049314891693755455,10.0,11.0,0.048249943920059365,0.0,0.049314891693755455,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10264,64,0.06021036596810723,0.0,0.11417390907680265,10.0,12.0,0.03462562377059075,0.0,0.1140812603933566,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10265,65,0.05196449893079865,0.0,0.04132609882829949,10.0,12.0,0.04391011445888387,0.0,0.04132609882829949,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10266,66,0.05678280264855811,0.0,0.1056275171101808,10.0,13.0,0.04615839824450138,0.0,0.10535949010086552,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10267,67,0.049809987424972994,0.0,0.04271614578361441,10.0,13.0,0.051950309601436095,0.0,0.04271614578361441,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10268,68,0.054908314234799666,2.0,0.1130745279318692,10.0,14.0,0.04220778825105808,0.0,0.10908372611523308,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10269,69,0.0492710929548167,0.0,0.056500169464759324,10.0,14.0,0.04864338685292207,0.0,0.056500169464759324,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10270,70,0.056505321172421276,0.0,0.07923855304886372,10.0,15.0,0.04345247182240547,0.0,0.07881008119445779,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10271,71,0.05566653573555316,0.0,0.06843400116735236,10.0,15.0,0.04835075994814343,0.0,0.06843400116735236,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10272,72,0.05580939045554223,0.0,0.09967441292797936,10.0,16.0,0.044173750250155436,0.0,0.09967441292797936,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10273,73,0.052105821458818265,0.0,0.04471875444268389,10.0,16.0,0.04836080568381573,0.0,0.04471875444268389,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10274,74,0.058410690843422826,0.0,0.09785129595192478,10.0,17.0,0.053258451484146686,0.0,0.08976980828979822,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10275,75,0.049001018415882114,0.0,0.05103605622167768,10.0,17.0,0.057144006442635426,0.0,0.05103605622167768,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10276,76,0.06433835504441167,0.0,0.12703839970615494,10.0,18.0,0.036131361152912614,0.0,0.12307756942407315,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10277,77,0.05665289527646707,0.0,0.057099310121922535,10.0,18.0,0.04396288529202919,0.0,0.057099310121922535,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10278,78,0.05756500014402085,0.0,0.11772980207352378,10.0,19.0,0.04200155845345031,0.0,0.11767784054797625,0.1,130.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10279,79,0.04607294618241152,2.0,0.08038035774966905,10.0,19.0,0.04538258966431352,0.0,0.04608006574573977,0.1,130.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10280,80,0.10661229652923576,5.0,0.2292749598974231,10.0,0.0,0.08539749442371228,0.0,0.2291434846941781,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10281,81,0.09683647026481078,0.0,0.09671511547100936,10.0,0.0,0.10290970213395192,0.0,0.09671511547100936,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10282,82,0.10459118252837707,2.0,0.19144548090720254,10.0,1.0,0.08558799020105044,0.0,0.1820159208266389,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10283,83,0.10262103905902308,0.0,0.07471609467200784,10.0,1.0,0.0918738559778452,0.0,0.07471609467200784,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10284,84,0.11184763148670987,4.0,0.1842539977148915,10.0,2.0,0.09812044759104388,0.0,0.18419300803102426,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10285,85,0.09648613673160876,0.0,0.11787141284198036,10.0,2.0,0.1050823522310628,0.0,0.11787141284198036,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10286,86,0.10675228550628513,3.0,0.17172307864074593,10.0,3.0,0.09340578669850977,0.0,0.17147076853388574,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10287,87,0.09853360884201873,0.0,0.07423918812845341,10.0,3.0,0.10119409942248764,0.0,0.07423918812845341,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10288,88,0.11576873439932668,6.0,0.22322874854106867,10.0,4.0,0.08827524556482683,0.0,0.21844398683905214,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10289,89,0.10264352821647736,0.0,0.07556083319842424,10.0,4.0,0.09769097119811146,0.0,0.07556083319842424,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10290,90,0.11949036151280534,2.0,0.2587197002354857,10.0,5.0,0.08248091831268471,0.0,0.2540545358543085,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10291,91,0.10116075944924516,0.0,0.08890884065373267,10.0,5.0,0.09511483655014256,0.0,0.08890884065373267,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10292,92,0.11780363040555912,3.0,0.1919104028522652,10.0,6.0,0.08836203422647278,0.0,0.18887631817185668,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10293,93,0.10902561991340697,0.0,0.10297478732671413,10.0,6.0,0.09353773857578183,0.0,0.10297478732671413,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10294,94,0.11202507074023947,5.0,0.25740228209657345,10.0,7.0,0.08431463777639828,0.0,0.2544797249828363,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10295,95,0.09781743497601568,0.0,0.11878348891694047,10.0,7.0,0.09812903439911703,0.0,0.11878348891694047,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10296,96,0.11766802128696414,4.0,0.20395550824748346,10.0,8.0,0.08862968071220667,0.0,0.20369369971816795,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10297,97,0.1011931688302541,0.0,0.1145659961350582,10.0,8.0,0.09263608527180074,0.0,0.1145659961350582,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10298,98,0.09582207120640883,1.0,0.2061201922602372,10.0,9.0,0.09078127803001908,0.0,0.2018121351041416,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10299,99,0.0926706673615422,1.0,0.12244638965572124,10.0,9.0,0.099453678109912,0.0,0.0899012986724901,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10300,100,0.11193326502719332,9.0,0.2205434999783951,10.0,10.0,0.08226599908709159,0.0,0.21008226596269094,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10301,101,0.10574872732004977,0.0,0.09957588326049804,10.0,10.0,0.09412734910757406,0.0,0.09957588326049804,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10302,102,0.12431035661003373,4.0,0.250529535878815,10.0,11.0,0.08713619098141824,0.0,0.250529535878815,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10303,103,0.10310195952273143,0.0,0.09862980791744767,10.0,11.0,0.09649988784010663,0.0,0.09862980791744767,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10304,104,0.12042722160294612,6.0,0.2282777620791446,10.0,12.0,0.06966373092878153,0.0,0.2281367296099813,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10305,105,0.10392899811837844,0.0,0.08265218656286456,10.0,12.0,0.08782022891775322,0.0,0.08265218656286456,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10306,106,0.1135680240786471,5.0,0.2112934200434492,10.0,13.0,0.09298472820167104,0.0,0.21071748742006147,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10307,107,0.09961997023050108,0.0,0.08543222024170287,10.0,13.0,0.10390061920286946,0.0,0.08543222024170287,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10308,108,0.10980993314333487,12.0,0.22642759134622634,10.0,14.0,0.08469836278515075,0.0,0.21817005286708385,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10309,109,0.09854217263137743,0.0,0.11300030393878945,10.0,14.0,0.09728677370581858,0.0,0.11300030393878945,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10310,110,0.11301004711447472,4.0,0.1584554919919008,10.0,15.0,0.0869337861893804,0.0,0.1576017220015396,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10311,111,0.11133307280450164,0.0,0.13686802405331533,10.0,15.0,0.09670151989624587,0.0,0.13686802405331533,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10312,112,0.11161803014012084,4.0,0.19934737162981636,10.0,16.0,0.08824643594896045,0.0,0.19934737162981636,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10313,113,0.10421164918310474,0.0,0.08943750497707696,10.0,16.0,0.09672161136760507,0.0,0.08943750497707696,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10314,114,0.11681865271262655,11.0,0.19629159035465868,10.0,17.0,0.10625299204350573,0.0,0.1795247453754084,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10315,115,0.09800204176889958,0.0,0.10207207153007827,10.0,17.0,0.1142880128852518,0.0,0.10207207153007827,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10316,116,0.12867248987985358,3.0,0.2542807609971859,10.0,18.0,0.07240540591664098,0.0,0.2461333638111117,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10317,117,0.11330579423564345,0.0,0.11419866819900602,10.0,18.0,0.08792577058404165,0.0,0.11419866819900602,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10318,118,0.1151312829314148,3.0,0.23538929778044346,10.0,19.0,0.08394104604932516,0.0,0.23535241397421103,0.1,130.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10319,119,0.09214589651079252,2.0,0.16076079471320748,10.0,19.0,0.0907651793286202,0.0,0.0921602556094037,0.1,130.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10320,120,0.1599229272141183,13.0,0.34386770938847155,10.0,0.0,0.1271821153049013,1.0,0.3437116686792978,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10321,121,0.1452547112670372,0.0,0.14507273323702516,10.0,0.0,0.15436455320091935,0.0,0.14507273323702516,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10322,122,0.15688694319546204,3.0,0.28719449729159074,10.0,1.0,0.12839969411496174,0.0,0.27302518606718096,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10323,123,0.1539315630510389,0.0,0.11207422615007122,10.0,1.0,0.1378107839667681,0.0,0.11207422615007122,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10324,124,0.1677776689013473,7.0,0.2764801364138283,10.0,2.0,0.1469316275204893,0.0,0.2762811074802753,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10325,125,0.14472920381907448,0.0,0.17680711742859895,10.0,2.0,0.1576235283465927,0.0,0.17680711742859895,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10326,126,0.16012739253006816,6.0,0.2574558442885908,10.0,3.0,0.13962478381115082,0.0,0.2571899252788988,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10327,127,0.1478004162415279,0.0,0.11135879411271546,10.0,3.0,0.15179114913372632,0.0,0.11135879411271546,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10328,128,0.17365148749000905,10.0,0.33505739321154604,10.0,4.0,0.1322277707376445,1.0,0.3276685764576168,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10329,129,0.15396529089496475,0.0,0.11334116226988725,10.0,4.0,0.14653645679716473,0.0,0.11334116226988725,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10330,130,0.1792359454515897,6.0,0.3883101196113983,10.0,5.0,0.12393467528157225,0.0,0.3810791241687042,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10331,131,0.1517411258392735,0.0,0.13336310060515608,10.0,5.0,0.1426722548252013,0.0,0.13336310060515608,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10332,132,0.17671118608223765,8.0,0.28797530592021525,10.0,6.0,0.13241514951354474,0.0,0.2833294728894029,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10333,133,0.1635384303664318,0.0,0.1544621394452926,10.0,6.0,0.14030660786367366,0.0,0.1544621394452926,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10334,134,0.16803860930282058,7.0,0.3862190936313452,10.0,7.0,0.1265995836647178,0.0,0.3817216350504469,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10335,135,0.1467261567320676,0.0,0.1781752033916998,10.0,7.0,0.14719355159866976,0.0,0.1781752033916998,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10336,136,0.17650450889853986,7.0,0.3059160579825101,10.0,8.0,0.13300972202324227,0.0,0.3055488112665757,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10337,137,0.15178974587375718,0.0,0.171848924303086,10.0,8.0,0.13895412790768913,0.0,0.171848924303086,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10338,138,0.14373327278887493,3.0,0.30907002504115383,10.0,9.0,0.13607425297426132,0.0,0.3027074391445555,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10339,139,0.13900600960475973,1.0,0.18366962014207827,10.0,9.0,0.14918051716486422,0.0,0.13485190256148094,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10340,140,0.16790240529787298,15.0,0.33030088288681564,10.0,10.0,0.12377720258195493,0.0,0.3151144484490533,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10341,141,0.15862309031591665,0.0,0.14936373827372312,10.0,10.0,0.14119102366135514,0.0,0.14936373827372312,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10342,142,0.1864590585864369,9.0,0.3757593475894153,10.0,11.0,0.13027586596339327,0.0,0.3757593475894153,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10343,143,0.1546529512540093,0.0,0.14794477226814345,10.0,11.0,0.14474983176015851,0.0,0.14794477226814345,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10344,144,0.18063731552478765,10.0,0.34264548566048963,10.0,12.0,0.10444782163896536,0.0,0.3421858234024392,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10345,145,0.1558934952589318,0.0,0.12397827894421724,10.0,12.0,0.13173034337662873,0.0,0.12397827894421724,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10346,146,0.17035270029086985,10.0,0.3170726264695266,10.0,13.0,0.13903793463349756,0.0,0.3160687670535546,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10347,147,0.14942995220821714,0.0,0.1281483042498311,10.0,13.0,0.15585092880429524,0.0,0.1281483042498311,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10348,148,0.1647139727105206,15.0,0.3393576478197329,10.0,14.0,0.12635906142906458,0.0,0.32723992134807106,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10349,149,0.14781326245201626,0.0,0.16950049714560653,10.0,14.0,0.14593016055872374,0.0,0.16950049714560653,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10350,150,0.16951492461325116,9.0,0.2380481923608953,10.0,15.0,0.13097696976256995,0.0,0.2363980402815725,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10351,151,0.16699960489131152,0.0,0.20530198936687305,10.0,15.0,0.14505227984436486,0.0,0.20530198936687305,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10352,152,0.16743355460105785,8.0,0.2990843629186399,10.0,16.0,0.13209274510255406,0.0,0.2990167570443769,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10353,153,0.15631746314647274,0.0,0.13415620453390115,10.0,16.0,0.14508241705139846,0.0,0.13415620453390115,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10354,154,0.1752325024920245,15.0,0.293333902627417,10.0,17.0,0.15987209255869814,0.0,0.26931231321246435,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10355,155,0.14700305042011086,0.0,0.15310806746561906,10.0,17.0,0.1714320193278757,0.0,0.15310806746561906,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10356,156,0.19300564265410974,8.0,0.3818290388738105,10.0,18.0,0.10887014629016503,0.0,0.3692046906743786,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10357,157,0.16995869670790642,0.0,0.17129793563706658,10.0,18.0,0.13188865587605098,0.0,0.17129793563706658,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10358,158,0.17269443115352365,8.0,0.35315241384389456,10.0,19.0,0.12627278949974224,0.0,0.3530225857343504,0.1,130.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10359,159,0.1382188418430244,2.0,0.2411411449320139,10.0,19.0,0.13614776899292694,0.0,0.1382402479660514,0.1,130.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10360,160,0.21323036728435354,15.0,0.4587135100152244,10.0,0.0,0.1700393528908475,2.0,0.4582463161796596,0.1,130.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10361,161,0.1936729510073297,0.0,0.193430387755448,10.0,0.0,0.2058194042678909,0.0,0.193430387755448,0.1,130.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10362,162,0.2091833854493376,4.0,0.3818399437567153,10.0,1.0,0.1705138966561532,0.0,0.3640569037996361,0.1,130.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10363,163,0.20524208325228252,0.0,0.1494322531907546,10.0,1.0,0.1837477119556868,0.0,0.1494322531907546,0.1,130.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10364,164,0.2236893693244145,7.0,0.3684264068371407,10.0,2.0,0.1964336771286455,1.0,0.3683790441637678,0.1,130.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10365,165,0.19297227517513815,0.0,0.2357428150078098,10.0,2.0,0.2101647044621232,0.0,0.2357428150078098,0.1,130.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10366,166,0.21350511424002566,7.0,0.3432122859069797,10.0,3.0,0.18648826452549846,1.0,0.34292506279405005,0.1,130.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10367,167,0.1970672182336076,0.0,0.1484783115671772,10.0,3.0,0.20238819884496626,0.0,0.1484783115671772,0.1,130.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10368,168,0.23153253511535335,17.0,0.4454011281501917,10.0,4.0,0.1774148828593889,2.0,0.4368902436395392,0.1,130.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10369,169,0.21712132897855266,2.0,0.3086089403818906,10.0,4.0,0.18721640242986126,1.0,0.263949994072267,0.1,130.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10370,170,0.23897737612577155,8.0,0.5175222682927264,10.0,5.0,0.16505934950071252,2.0,0.5081090981673744,0.1,130.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10371,171,0.20232149910006847,0.0,0.17781746476157065,10.0,5.0,0.19022967310026911,0.0,0.17781746476157065,0.1,130.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
10372,172,0.2356104051552709,10.0,0.3833010867295831,10.0,6.0,0.17592009805162415,1.0,0.3777759760662944,0.1,130.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
